# name	planet_status	mass	mass_error_min	mass_error_max	mass_sini	mass_sini_error_min	mass_sini_error_max	radius	radius_error_min	radius_error_max	orbital_period	orbital_period_error_min	orbital_period_error_max	semi_major_axis	semi_major_axis_error_min	semi_major_axis_error_max	eccentricity	eccentricity_error_min	eccentricity_error_max	inclination	inclination_error_min	inclination_error_max	angular_distance	discovered	updated	omega	omega_error_min	omega_error_max	tperi	tperi_error_min	tperi_error_max	tconj	tconj_error_min	tconj_error_max	tzero_tr	tzero_tr_error_min	tzero_tr_error_max	tzero_tr_sec	tzero_tr_sec_error_min	tzero_tr_sec_error_max	lambda_angle	lambda_angle_error_min	lambda_angle_error_max	impact_parameter	impact_parameter_error_min	impact_parameter_error_max	tzero_vr	tzero_vr_error_min	tzero_vr_error_max	k	k_error_min	k_error_max	temp_calculated	temp_calculated_error_min	temp_calculated_error_max	temp_measured	hot_point_lon	geometric_albedo	geometric_albedo_error_min	geometric_albedo_error_max	log_g	publication_status	detection_type	mass_detection_type	radius_detection_type	alternate_names	molecules	star_name	ra	dec	mag_v	mag_i	mag_j	mag_h	mag_k	star_distance	star_distance_error_min	star_distance_error_max	star_metallicity	star_metallicity_error_min	star_metallicity_error_max	star_mass	star_mass_error_min	star_mass_error_max	star_radius	star_radius_error_min	star_radius_error_max	star_sp_type	star_age	star_age_error_min	star_age_error_max	star_teff	star_teff_error_min	star_teff_error_max	star_detected_disc	star_magnetic_field	star_alternate_names
HD 142415 b	Confirmed	1.62			1.62						386.3	1.6	1.6	1.05			0.5						0.030702	2003	2010-12-29	255.0	4.0	4.0	51519.0	4.0	4.0																															Published in a refereed paper	Radial Velocity					HD 142415	239.4166667	-60.2	7.34					34.2			0.21	0.05	0.05	1.09			1.03			G1 V	1.49			5834.0					
HD 143105 b	Confirmed	1.21	0.06	0.06	1.21	0.06	0.06				2.1974	0.0003	0.0003	0.0379	0.0009	0.0009	0.07	0.07	0.0					2016	2016-02-17				2456531.344	0.007	0.007																			144.0	2.6	2.6										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 143105	238.404166679	68.720000017	6.75					48.7	0.8	0.8	0.15	0.04	0.04	1.51	0.11	0.11				F5				6380.0	60.0	60.0			
HD 143361 b	Confirmed	3.12	1.44	1.44	3.12	1.44	1.44				1057.0	20.0	20.0	2.0			0.15	0.17	0.17				0.033698	2008	2009-05-20	237.0	55.0	55.0	3746.0	147.0	147.0																															Published in a refereed paper	Radial Velocity					HD 143361	240.4583333	-44.4344444	9.2					59.35			0.29			0.95						G0V									
HD 143761 b	Confirmed	1.045	0.024	0.024	1.045	0.024	0.024				39.8458	0.0015	0.0015	0.2196	0.0025	0.0025	0.037	0.004	0.004					2016	2016-07-11	270.6	5.9	5.9																						67.28	0.25	0.25	614.0									Published in a refereed paper	Radial Velocity	Radial Velocity				HD 143761	240.262500001	33.30361112	5.4					17.236	0.024	0.024	-0.31	0.05	0.05	0.889	0.03	0.03	1.362	0.026	0.026	G0V				5627.0	54.0	54.0			
HD 143761 c	Confirmed	0.079	0.0063	0.0063	0.079	0.0063	0.0063				102.54	0.17	0.17	0.4123	0.0047	0.0047	0.05	0.037	0.061					2016	2016-07-11	190.0	140.0	110.0																						3.74	0.28	0.28	448.1									Published in a refereed paper	Radial Velocity	Radial Velocity				HD 143761	240.262500001	33.30361112	5.4					17.236	0.024	0.024	-0.31	0.05	0.05	0.889	0.03	0.03	1.362	0.026	0.026	G0V				5627.0	54.0	54.0			
HD 145377 b	Confirmed	5.76	0.1	0.1	5.76	0.1	0.1				103.95	0.13	0.13	0.45	0.004	0.004	0.307	0.017	0.017				0.007799	2008	2008-10-28	138.1	2.8	2.8	54635.4	0.6	0.6																															Published in a refereed paper	Radial Velocity					HD 145377	242.9	-27.0780556	8.12					57.7	3.0	3.0	0.12	0.01	0.01	1.12	0.03	0.03	1.14			G3V	1.3	1.0	1.0	6046.0	15.0	15.0			
HD 145457 b	Confirmed	2.9			2.9						176.3	0.39	0.39	0.76			0.112	3.1	3.1				0.006032	2010	2010-05-18	300.0	26.0	26.0	3518.0	13.0	13.0																															Published in a refereed paper	Radial Velocity					HD 145457	242.5166667	26.7427778	6.57					126.0	10.0	10.0	-0.14	0.09	0.09	1.9	0.3	0.3	9.9	0.5	0.5	K0				4757.0	100.0	100.0			
HD 145934 b	Confirmed	2.28	0.6	0.6	2.28	0.6	0.6				2730.0	100.0	100.0	4.6	0.14	0.14	0.053	0.053	0.053					2015	2015-01-07	215.0	62.0	62.0	2451430.0	370.0	370.0																			22.9	2.6	2.6										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 145934	243.29166667	13.239444454	7.6											1.748	0.1	0.1	5.38	0.44	0.44	K0									
HD 1461 b	Confirmed	0.0203	0.0019	0.0019	0.0203	0.0019	0.0019				5.77152	0.00045	0.00045	0.0634	0.0022	0.0022	0.0						0.002711	2009	2015-10-26				2450366.936																					2.28	0.15	0.15										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 1461	4.675	-8.0530556	6.64					23.4	0.5	0.5	0.19	0.01	0.01	1.02			1.095	0.026	0.026	G0V	6.3			5765.0	18.0	18.0	IR Excess		
HD 1461 c	Confirmed	0.0176	0.0023	0.0023	0.0176	0.0023	0.0023				13.5052	0.0029	0.0029	0.1117	0.0039	0.0039	0.0						0.004774	2011	2015-10-26																									1.49	0.17	0.17										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 1461	4.675	-8.0530556	6.64					23.4	0.5	0.5	0.19	0.01	0.01	1.02			1.095	0.026	0.026	G0V	6.3			5765.0	18.0	18.0	IR Excess		
HD 147018 b	Confirmed	2.12	0.07	0.07	2.12	0.07	0.07				44.236	0.008	0.008	0.2388	0.0039	0.0039	0.4686	0.0081	0.0081				0.005559	2009	2013-05-20	335.97	1.23	1.23	4459.49	0.1	0.1																															Published in a refereed paper	Radial Velocity					HD 147018	245.75	-61.6888889	8.3					42.96	1.6	1.6	0.1	0.05	0.05	0.927	0.031	0.031				G9V	6.36	4.33	4.33	5441.0	55.0	55.0			
HD 147018 c	Confirmed	6.56	0.32	0.32	6.56	0.32	0.32				1008.0	18.0	18.0	1.922	0.039	0.039	0.133	0.011	0.011				0.044739	2009	2013-05-20	226.9	6.9	6.9	55301.0	22.0	22.0																															Published in a refereed paper	Radial Velocity					HD 147018	245.75	-61.6888889	8.3					42.96	1.6	1.6	0.1	0.05	0.05	0.927	0.031	0.031				G9V	6.36	4.33	4.33	5441.0	55.0	55.0			
HD 147513 b	Confirmed	1.21			1.21						528.4	6.3	6.3	1.32			0.26	0.05	0.05				0.102326	2003	2010-12-29	282.0	9.0	9.0	51672.0	11.0	11.0																															Published in a refereed paper	Radial Velocity					HD 147513	246.0041667	-39.1927778	5.37					12.9			-0.03			0.92			1.0			G3/G5V	0.65			5701.0					
HD 147873 b	Confirmed	5.14	0.34	0.34	5.14	0.34	0.34				116.596	0.023	0.023	0.522	0.018	0.018	0.207	0.013	0.013					2016	2016-04-02	80.0	3.0	3.0																						171.5	1.2	1.2										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 147873	246.437500015	-33.453611123	7.96					104.93	10.9	10.9	-0.03	0.1	0.1	1.38	0.05	0.05	2.29	0.1	0.1	G1V	4.0	3.0	3.0	5972.0	100.0	100.0			
HD 147873 c	Confirmed	2.3	0.18	0.18	2.3	0.18	0.18				491.54	0.79	0.79	1.36	0.05	0.05	0.23	0.03	0.03					2016	2016-04-02	42.0	11.0	11.0																						47.9	1.7	1.7										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 147873	246.437500015	-33.453611123	7.96					104.93	10.9	10.9	-0.03	0.1	0.1	1.38	0.05	0.05	2.29	0.1	0.1	G1V	4.0	3.0	3.0	5972.0	100.0	100.0			
HD 148156 b	Confirmed	0.85	0.05	0.06	0.85	0.05	0.06				1010.0			2.45	0.05	0.05	0.52	0.09	0.09				0.046183	2009	2010-09-09	35.0	12.0	12.0	4707.0	20.0	20.0																															Submitted to a professional journal	Radial Velocity					HD 148156	247.0708333	-46.3175	7.69					53.05	2.9	2.9	0.29	0.02	0.02	1.22			1.21	0.03	0.03	F8V				6308.0	28.0	28.0			
HD 148427 b	Confirmed	0.96	0.1	0.1	0.96	0.1	0.1				331.5	3.0	3.0	0.93	0.01	0.01	0.16	0.08	0.08				0.015683	2009	2009-08-13	277.0	68.0	68.0	13991.0	15.0	15.0																															Published in a refereed paper	Radial Velocity					HD 148427	247.1166667	-13.3997222	6.89					59.3			0.154	0.04	0.04	1.45	0.06	0.06	3.22	0.2	0.2	K0IV	2.5			5052.0	44.0	44.0			
HD 149143 b	Confirmed	1.33			1.33			1.05			4.07206	0.000320041	0.000320041	0.052			0.0123	0.0093	0.0115				0.000825	2005	2015-02-27	204.8	55.9	55.9	2453413.1																					149.28	1.65	1.65										Announced on a professional conference	Radial Velocity	Radial Velocity	Theoretical			HD 149143	248.2125	2.0847222	7.9					63.0			0.26	0.05	0.05	1.1	0.1	0.1				G0 IV	7.6	1.2	1.2	5730.0	150.0	150.0			
HD 1502 b	Confirmed	3.1	0.2	0.2	3.1	0.2	0.2				431.8	3.1	3.1	1.31	0.03	0.03	0.101	0.036	0.036				0.008239	2011	2011-09-02	219.0	20.0	20.0	2455227.0	20.0	20.0																															Published in a refereed paper	Radial Velocity					HD 1502	4.8208333	14.0547222	8.52					159.0	19.0	19.0	0.09	0.03	0.03	1.61	0.11	0.11	4.5	0.1	0.1	K0D	2.4	0.5	0.5	5049.0	44.0	44.0			
HD 150433 b	Confirmed	0.168	0.0197	0.0197	0.168	0.0197	0.0197				1096.2	27.234	27.234	1.9303	0.0452	0.0452	0.0						0.065213	2011	2011-09-12																																					Submitted to a professional journal	Radial Velocity					HD 150433	250.2833333	-2.8572222	7.22					29.6	0.5	0.5										G0									
HD 150706 b	Confirmed	2.71	0.66	1.14	2.71	0.66	1.14				5894.0	1498.0	5584.0	6.7	1.4	4.0	0.38	0.32	0.28				0.246324	2002	2014-05-25	132.0	33.0	37.0	2458179.0	1586.0	4396.0																															Announced on a professional conference	Radial Velocity					HD 150706	247.8208333	79.7897222	7.03					27.2			-0.13			0.94	0.8	0.8	0.87			G0	1.17			5741.0			IR Excess		
HD 152079 b	Confirmed	3.0	2.0	2.0	3.0	2.0	2.0				2097.0	930.0	930.0	3.2	2.1	2.1	0.6	0.24	0.24				0.037572	2010	2014-08-27	325.0	37.0	37.0	2453193.0	260.0	260.0																															Published in a refereed paper	Radial Velocity					HD 152079	253.375	-46.3308333	9.18					85.17	10.3	10.3	0.16			1.023						G6V									
HD 152581 b	Confirmed	1.5	0.1	0.1	1.5	0.1	0.1				689.0	13.0	13.0	1.48	0.04	0.04	0.22	inf	nan				0.007957	2011	2011-09-02	321.0	90.0	90.0	2455320.0	190.0	190.0																															Published in a refereed paper	Radial Velocity					HD 152581	253.4333333	11.9736111	8.54					186.0	33.0	33.0	-0.46	0.03	0.03	0.927	0.065	0.065	4.8	0.1	0.1	K0	12.0	3.0	3.0	5155.0	44.0	44.0			
HD 153950 b	Confirmed	2.73	0.05	0.05	2.73	0.05	0.05				499.4	3.6	3.6	1.28	0.01	0.01	0.34	0.021	0.021				0.025806	2008	2008-10-28	308.2	2.4	2.4	54502.0	4.1	4.1																															Published in a refereed paper	Radial Velocity					HD 153950	256.1291667	-43.3097222	7.39					49.6	1.8	1.8	-0.01	0.01	0.01	1.12	0.03	0.03	1.34			F8V	4.3	1.0	1.0	6076.0	13.0	13.0			
HD 154088 b	Confirmed	0.0193	0.0081	0.0081	0.0193	0.0081	0.0081				18.596	0.0205	0.0205	0.1316	0.0021	0.0021	0.38	0.15	0.15				0.007393	2011	2011-09-12																																					Submitted to a professional journal	Radial Velocity					HD 154088	256.1166667	-28.5827778	6.58					17.8	0.2	0.2										K0IV									
HD 154345 b	Confirmed	1.3	0.58	1.9	1.0	0.3	0.3				3538.0	300.0	300.0	4.3	0.4	0.4	0.26	0.15	0.15	50.0	26.0	26.0	0.238095	2006	2012-05-25	346.0	60.0	60.0	2454701.0	1000.0	1000.0																															Published in a refereed paper	Radial Velocity					HD 154345	255.65	47.0819444	6.74					18.06	0.18	0.18	-0.105	0.03	0.03	0.88						G8V	4.92	4.48	4.48	5468.0	44.0	44.0			
HD 154672 b	Confirmed	5.02	0.17	0.17	5.02	0.17	0.17				163.91	0.01	0.01	0.6	0.17	0.17	0.61	0.02	0.02				0.009119	2008	2016-02-02	265.0	2.0	2.0	2454520.0	1.0	1.0																															Published in a refereed paper	Radial Velocity					HD 154672	257.5208333	-56.4491667	8.22		7.01	6.7	6.61	65.8			0.26	0.04	0.04	1.06	0.09	0.09	1.27	0.09	0.09	G3IV	9.28	2.36	2.36	5714.0	30.0	30.0			
HD 154857 b	Confirmed	2.24	0.05	0.05	2.24	0.05	0.05				408.6	0.5	0.5	1.291	0.008	0.008	0.46	0.02	0.02				0.017518	2004	2014-01-23	57.0	4.0	4.0	2453572.5	2.4	2.4																346.0	5.0	5.0													Published in a refereed paper	Radial Velocity					HD 154857	257.8125	-56.6805556	7.25					64.2	3.1	3.1	-0.22			1.718	0.03	0.022	1.76	0.057	0.057	G5V	5.6			5445.0					
HD 154857 c	Confirmed	2.58	0.16	0.16	2.58	0.16	0.16				3452.0	105.0	105.0	5.36	0.09	0.09	0.06	0.05	0.05					2014	2014-01-24	352.0	37.0	37.0	2455219.0	375.0	375.0																															Published in a refereed paper	Radial Velocity					HD 154857	257.8125	-56.6805556	7.25					64.2	3.1	3.1	-0.22			1.718	0.03	0.022	1.76	0.057	0.057	G5V	5.6			5445.0					
HD 155233 b	Confirmed	2.6	0.3	0.3	2.6	0.3	0.3				818.8	12.0	12.0	2.0	0.06	0.06	0.04	0.04	0.04					2015	2016-03-17	120.0	71.0	71.0	2456282.0	192.0	192.0																			40.5	3.1	3.1										Published in a refereed paper	Radial Velocity	Radial Velocity		HIP 84056		HD 155233	257.766666668	-20.654444461	6.8					75.1	3.3	3.3	0.1	0.07	0.07	1.5	0.2	0.2	5.0	0.3	0.3	K1III				4845.0	100.0	100.0			
HD 155358 b	Confirmed	0.85	0.05	0.05	0.85	0.05	0.05				194.3	0.3	0.3	0.64	0.01	0.01	0.17	0.03	0.03				0.014884	2007	2012-02-04	143.0	11.0	11.0	2451224.8	6.0	6.0																															Published in a refereed paper	Radial Velocity					HD 155358	257.3958333	33.3558333	7.27					43.0			-0.51	0.06	0.06	0.92						G0	10.7			5900.0	100.0	100.0			
HD 155358 c	Confirmed	0.82	0.07	0.07	0.82	0.07	0.07				391.9	1.0	1.0	1.02	0.02	0.02	0.16	0.1	0.1				0.023721	2007	2012-02-04	180.0	26.0	26.0	2455345.4	28.0	28.0																															Published in a refereed paper	Radial Velocity					HD 155358	257.3958333	33.3558333	7.27					43.0			-0.51	0.06	0.06	0.92						G0	10.7			5900.0	100.0	100.0			
HD 156279 b	Confirmed	9.71	0.66	0.66	9.71	0.66	0.66				131.05	0.54	0.54	0.495	0.017	0.017	0.708	0.018	0.018				0.013525	2011	2011-11-04	264.2	1.7	1.7	2455525.59	0.18	0.18																															Published in a refereed paper	Radial Velocity					HD 156279	258.0958333	63.3522222	8.08					36.6	1.0	1.0	0.14	0.01	0.01	0.93	0.04	0.04				K0	4.0	3.6	3.6	5453.0	40.0	40.0			
HD 156411 b	Confirmed	0.74	0.04	0.05	0.74	0.04	0.05				842.2	14.5	14.5	1.88	0.04	0.04	0.22	0.08	0.08				0.03412	2009	2010-09-08	43.0	14.0	14.0	4356.0	33.0	33.0																															Submitted to a professional journal	Radial Velocity					HD 156411	259.9625	-48.5494444	6.67					55.1	2.5	2.5	-0.12	0.01	0.01	1.25			2.16	0.09	0.09	F8IV/V				5900.0	15.0	15.0			
HD 156668 b	Confirmed	0.0131	0.0018	0.0018	0.0131	0.0018	0.0018				4.646	0.0011	0.0011	0.05	0.0007	0.0007	0.0						0.002041	2010	2010-05-24				24718.57	0.11	0.11																															Submitted to a professional journal	Radial Velocity					HD 156668	259.4166667	29.2272222	8.42					24.5	0.5	0.5	0.05	0.06	0.06	0.772	0.02	0.02	0.72	0.013	0.013	K3V	8.6	4.8	4.8	4850.0	88.0	88.0			
HD 157172 b	Confirmed	0.12			0.12						104.84			0.416			0.46						0.013041	2011	2011-09-12																																					Published in a refereed paper	Radial Velocity					HD 157172	260.6458333	-19.6161111	7.86					31.9	0.9	0.9										G8.5V									
HD 158038 b	Confirmed	1.8	0.2	0.2	1.8	0.2	0.2				521.0	6.9	6.9	1.52	0.04	0.04	0.291	0.093	0.093				0.014672	2011	2011-09-02	334.0	10.0	10.0	2455491.0	20.0	20.0																															Published in a refereed paper	Radial Velocity					HD 158038	261.4375	27.3033333	7.64					103.6	7.9	7.9	0.28	0.03	0.03	1.65	0.12	0.12	4.8	0.1	0.1	K2III	2.5	0.3	0.3	4897.0	44.0	44.0			
HD 159243 b	Confirmed	1.13	0.05	0.05	1.13	0.05	0.05				12.62	0.004	0.004	0.11	0.002	0.002	0.02	0.018	0.018					2013	2014-08-25	223.0	93.0	93.0	2456426.11	0.21	0.21				2456416.78	0.22	0.22																									Published in a refereed paper	Radial Velocity					HD 159243	263.341666674	5.700833348	8.65					69.2	5.5	5.5	0.05	0.04	0.04	1.125	0.03	0.03				G0V	1.25	1.1	1.1	6123.0	65.0	65.0			
HD 159243 c	Confirmed	1.9	0.13	0.13	1.9	0.13	0.13				248.4	4.9	4.9	0.8	0.02	0.02	0.075	0.05	0.05					2013	2014-08-25	69.0	97.0	97.0	2456484.0	11.0	11.0				2456428.0	102.0	102.0																									Published in a refereed paper	Radial Velocity					HD 159243	263.341666674	5.700833348	8.65					69.2	5.5	5.5	0.05	0.04	0.04	1.125	0.03	0.03				G0V	1.25	1.1	1.1	6123.0	65.0	65.0			
HD 159868 b	Confirmed	2.1	0.11	0.11	2.1	0.11	0.11				1178.4	8.8	8.8	2.25	0.03	0.03	0.01	0.03	0.03				0.042694	2007	2014-08-27	350.0	171.0	171.0	2453435.0	56.0	56.0																															Published in a refereed paper	Radial Velocity					HD 159868	264.75	-43.1455556	7.24					52.7			0.0			1.09						G5V	8.1			5395.0					
HD 159868 c	Confirmed	0.73	0.05	0.05	0.73	0.05	0.05				352.3	1.3	1.3	1.0	0.01	0.01	0.15	0.05	0.05				0.018975	2012	2014-08-27	290.0	25.0	25.0	2453239.0	21.0	21.0																															Published in a refereed paper	Radial Velocity					HD 159868	264.75	-43.1455556	7.24					52.7			0.0			1.09						G5V	8.1			5395.0					
HD 1605 b	Confirmed	0.96	0.04	0.06	0.96	0.04	0.06				577.9	4.9	5.6	1.48	0.01	0.02	0.078	0.035	0.082					2015	2015-07-27	26.65	37.0	43.0	2453443.3	67.3	58.9																			19.8	0.8	1.2										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 1605	5.133333344	30.974722248	7.52					84.6			0.21	0.05	0.05	1.31	0.11	0.11	3.8	0.4	0.4	K1 IV	4.59	1.37	1.37	4757.0	50.0	50.0			
HD 1605 c	Confirmed	3.48	0.11	0.13	3.48	0.11	0.13				2111.0	32.0	42.0	3.52	0.05	0.05	0.098	0.022	0.032					2015	2015-07-27	240.0	17.0	17.0	2454758.3	110.0	105.1																			46.5	1.2	1.5										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 1605	5.133333344	30.974722248	7.52					84.6			0.21	0.05	0.05	1.31	0.11	0.11	3.8	0.4	0.4	K1 IV	4.59	1.37	1.37	4757.0	50.0	50.0			
HD 160508 b	Confirmed	48.0	3.0	3.0	48.0	3.0	3.0				178.9049	0.0074	0.0074	0.68	0.02	0.02	0.5967	0.0009	0.0009					2016	2016-02-10	191.17	0.13	0.13	2455998.7	0.03	0.03																			1825.3	2.7	2.7										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 160508	264.804166671	26.757500021	8.11					92.3			0.01	0.02	0.02	1.25	0.08	0.08				F8V				6212.0	30.0	30.0			
HD 16141 b	Confirmed	0.215	0.03	0.03	0.215	0.03	0.03				75.82	0.4	0.4	0.35			0.28	0.15	0.15				0.009749	2000	2010-12-29	41.0	22.0	22.0	2451547.2	4.1	4.1																															Published in a refereed paper	Radial Velocity					HD 16141	38.8291667	-3.5605556	6.78					35.9			0.02			1.01			1.0			G5 IV	7.76			5533.0					
HD 16175 b	Confirmed	4.77	0.37	0.37	4.77	0.37	0.37				995.4	2.8	2.8	2.148	0.076	0.076	0.637	0.02	0.02				0.035117	2007	2016-04-29	221.5	2.2	2.2	2455801.4	2.6	2.6																			103.5	5.0	5.0										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 16175	39.2583333	42.0625	7.28		6.17	5.92	5.85	59.8			0.37	0.03	0.03	1.35	0.09	0.09	1.87	0.04	0.04	G0	5.3	1.0	1.0	6022.0	34.0	34.0			
HD 162004 b	Confirmed	1.53	0.1	0.1	1.53	0.1	0.1				3117.0	42.0	42.0	4.43	0.04	0.04	0.4	0.05	0.05					2015	2015-12-10	64.0	9.0	9.0	2449344.0	76.0	76.0																			21.0	1.0	1.0										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 162004	265.491666686	72.156944453	5.7					22.16			0.01	0.06	0.06	1.19	0.07	0.07				G0V	3.3	1.3	1.3	6212.0	75.0	75.0			psi1 Dra B
HD 162020 b	Confirmed	14.4			14.4						8.428198	5.6e-05	5.6e-05	0.074			0.277	0.002	0.002				0.002367	2002	2010-12-29	332.672	0.002	0.002	51990.677	0.005	0.005																															Published in a refereed paper	Radial Velocity					HD 162020	267.6583333	-40.3183333	9.18					31.26			0.01	0.11	0.11	0.75			0.71			K2 V	0.76			4830.0	80.0	80.0			
HD 163607 b	Confirmed	0.77	0.04	0.04	0.77	0.04	0.04				75.229	0.02	0.02	0.36	0.01	0.01	0.73	0.02	0.02				0.005217	2011	2013-05-20	78.7	2.0	2.0	2454185.0	0.24	0.24																															Submitted to a professional journal	Radial Velocity					HD 163607	268.4166667	56.3919444	8.15					69.0	3.0	3.0	0.21	0.03	0.03	1.09	0.02	0.02	1.63	0.7	0.7	G5IV	8.6	6.0	6.0	5543.0	44.0	44.0			
HD 163607 c	Confirmed	2.29	0.16	0.16	2.29	0.16	0.16				1314.0	8.0	8.0	2.42	0.01	0.01	0.12	0.06	0.06				0.035072	2011	2013-05-20	265.0	93.0	93.0	2455085.0	880.0	880.0																															Submitted to a professional journal	Radial Velocity					HD 163607	268.4166667	56.3919444	8.15					69.0	3.0	3.0	0.21	0.03	0.03	1.09	0.02	0.02	1.63	0.7	0.7	G5IV	8.6	6.0	6.0	5543.0	44.0	44.0			
HD 16417 b	Confirmed	0.069	0.007	0.007	0.069	0.007	0.007				17.24	0.01	0.01	0.14	0.01	0.01	0.2	0.09	0.09				0.00549	2009	2016-01-10	77.0	26.0	26.0	2450099.74	3.3	3.3																															Published in a refereed paper	Radial Velocity					HD 16417	39.2458333	-34.5780556	5.78					25.5	0.5	0.5	0.19			1.18	0.04	0.04				G1V	4.3	0.8	0.8	5936.0					
HD 164509 b	Confirmed	0.48	0.09	0.09	0.48	0.09	0.09				282.4	3.8	3.8	0.875	0.008	0.008	0.26	0.14	0.14				0.016827	2011	2016-09-03	324.0	110.0	110.0	2455703.0	30.0	30.0																															Submitted to a professional journal	Radial Velocity					HD 164509	270.3791667	0.1044444	8.24					52.0	3.0	3.0	0.21	0.03	0.03	1.13	0.02	0.02	1.06	0.03	0.03	G5V	1.1	1.0	1.0	5922.0	44.0	44.0			
HD 164595 b	Confirmed	0.0516	0.00856	0.00856	0.0516	0.00856	0.00856				40.0	0.24	0.24	0.23			0.088	0.066	0.12					2015	2015-09-03	145.0	110.0	160.0	2456280.0	12.0	12.0																			3.05	0.41	0.41										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 164595	270.162500013	29.57194446	7.1					28.93	0.4	0.4	-0.04	0.08	0.08	0.99	0.03	0.03				G2V				5790.0	40.0	40.0			
HD 164604 b	Confirmed	2.7	1.3	1.3	2.7	1.3	1.3				606.4	9.0	9.0	1.13	0.05	0.05	0.24	0.14	0.14				0.029737	2010	2014-08-27	51.0	23.0	23.0	2452674.0	80.0	80.0																															Published in a refereed paper	Radial Velocity					HD 164604	270.7791667	-28.5605556	9.7					38.0	2.7	2.7	-0.18			0.8						K2V									
HD 164922 b	Confirmed	0.3385	0.015	0.015	0.3385	0.015	0.015				1201.1	5.6	5.6	2.115	0.012	0.012	0.126	0.05	0.05				0.096215	2006	2016-07-04	129.0	0.2	0.24		280.0	280.0																			7.15	0.31	0.31	159.4									Published in a refereed paper	Radial Velocity	Radial Velocity				HD 164922	270.625	26.3127778	6.99					22.13	0.27	0.27	0.16	0.05	0.05	0.874	0.012	0.012	0.999	0.017	0.017	G9V	13.4			5293.0	32.0	32.0			
HD 164922 c	Confirmed	0.0406	0.005	0.005	0.0406	0.005	0.005				75.765	0.058	0.058	0.3351	0.0015	0.0015	0.22	0.13	0.13					2016	2016-07-11	81.0	49.0	49.0																						2.22	0.3	0.3	400.5									Published in a refereed paper	Radial Velocity	Radial Velocity				HD 164922	270.625	26.3127778	6.99					22.13	0.27	0.27	0.16	0.05	0.05	0.874	0.012	0.012	0.999	0.017	0.017	G9V	13.4			5293.0	32.0	32.0			
HD 165155 b	Confirmed	2.89	0.23	0.23	2.89	0.23	0.23				434.5	2.1	2.1	1.13	0.04	0.04	0.2	0.03	0.03					2016	2016-04-02	211.0	11.0	11.0																						75.8	3.0	3.0										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 165155	271.487500019	-29.917222241	9.36					64.98	7.26	7.26	0.09	0.1	0.1	1.02	0.05	0.05	0.95	0.11	0.11	G8V	11.0	4.0	4.0	5426.0	100.0	100.0			
HD 1666 b	Confirmed	6.43	0.22	0.31	6.43	0.22	0.31				270.0	0.9	0.8	0.94	0.02	0.02	0.63	0.03	0.03					2015	2015-07-27	295.0	0.5	5.2	2453526.3	5.3	7.3																			199.4	5.5	8.8										Published in a refereed paper	Radial Velocity					HD 1666	5.216666684	-19.931111141	8.17					110.6			0.37	0.04	0.04	1.5	0.07	0.07	1.93	0.49	0.49	F7 V	1.76	0.2	0.2	6317.0	44.0	44.0			
HD 166724 b	Confirmed	3.53	0.11	0.11	3.53	0.11	0.11				8100.0			5.42	0.43	0.43	0.734	0.02	0.02					2011	2012-11-30	202.3	3.6	3.6	2453212.0	556.0	556.0																															Submitted to a professional journal	Radial Velocity					HD 166724	273.5	-42.5752778	9.31					42.3	0.9	0.9										K0IV									
HD 167042 b	Confirmed	1.6			1.6						416.1	4.0	4.0	1.3			0.03	0.04	0.04				0.026	2007	2007-10-19	34.0	40.0	40.0	2453330.0	120.0	120.0																															Published in a refereed paper	Radial Velocity					HD 167042	272.6333333	54.2866667	5.97		3.93	3.56	3.55	50.0			0.05	0.06	0.06	1.64	0.13	0.13	4.3	0.07	0.07	K1III	2.2	1.0	1.0	5020.0	75.0	75.0			
